Image_name,Train
Patient01162_Plane3_2_of_3_augmented_2,1
Patient01162_Plane3_2_of_3_augmented_3,1
Patient01162_Plane3_2_of_3_augmented_4,1
Patient01162_Plane3_2_of_3_augmented_5,1
Patient01165_Plane3_2_of_2_augmented_0,1
Patient01165_Plane3_2_of_2_augmented_1,1
Patient01165_Plane3_2_of_2_augmented_2,1
Patient01165_Plane3_2_of_2_augmented_3,1
Patient01165_Plane3_2_of_2_augmented_4,1
Patient01165_Plane3_2_of_2_augmented_5,1
Patient01166_Plane3_3_of_4_augmented_0,1
Patient01166_Plane3_3_of_4_augmented_1,1
Patient01166_Plane3_3_of_4_augmented_2,1
Patient01166_Plane3_3_of_4_augmented_3,1
Patient01166_Plane3_3_of_4_augmented_4,1
Patient01166_Plane3_3_of_4_augmented_5,1
Patient01168_Plane3_1_of_2_augmented_0,1
Patient01168_Plane3_1_of_2_augmented_1,1
Patient01168_Plane3_1_of_2_augmented_2,1
Patient01168_Plane3_1_of_2_augmented_3,1
Patient01168_Plane3_1_of_2_augmented_4,1
Patient01168_Plane3_1_of_2_augmented_5,1
Patient01168_Plane3_2_of_2_augmented_0,1
Patient01168_Plane3_2_of_2_augmented_1,1
Patient01168_Plane3_2_of_2_augmented_2,1
Patient01168_Plane3_2_of_2_augmented_3,1
Patient01168_Plane3_2_of_2_augmented_4,1
Patient01168_Plane3_2_of_2_augmented_5,1
Patient01169_Plane3_2_of_3_augmented_0,1
Patient01169_Plane3_2_of_3_augmented_1,1
Patient01169_Plane3_2_of_3_augmented_2,1
Patient01169_Plane3_2_of_3_augmented_3,1
Patient01169_Plane3_2_of_3_augmented_4,1
Patient01169_Plane3_2_of_3_augmented_5,1
Patient01169_Plane3_3_of_3_augmented_0,1
Patient01169_Plane3_3_of_3_augmented_1,1
Patient01169_Plane3_3_of_3_augmented_2,1
Patient01169_Plane3_3_of_3_augmented_3,1
Patient01169_Plane3_3_of_3_augmented_4,1
Patient01169_Plane3_3_of_3_augmented_5,1
Patient01175_Plane3_2_of_4_augmented_0,1
Patient01175_Plane3_2_of_4_augmented_1,1
Patient01175_Plane3_2_of_4_augmented_2,1
Patient01175_Plane3_2_of_4_augmented_3,1
Patient01175_Plane3_2_of_4_augmented_4,1
Patient01175_Plane3_2_of_4_augmented_5,1
Patient01176_Plane3_1_of_4_augmented_0,1
Patient01176_Plane3_1_of_4_augmented_1,1
Patient01176_Plane3_1_of_4_augmented_2,1
Patient01176_Plane3_1_of_4_augmented_3,1
Patient01176_Plane3_1_of_4_augmented_4,1
Patient01176_Plane3_1_of_4_augmented_5,1
Patient01178_Plane3_2_of_4_augmented_0,1
Patient01178_Plane3_2_of_4_augmented_1,1
Patient01178_Plane3_2_of_4_augmented_2,1
Patient01178_Plane3_2_of_4_augmented_3,1
Patient01178_Plane3_2_of_4_augmented_4,1
Patient01178_Plane3_2_of_4_augmented_5,1
Patient01178_Plane3_4_of_4_augmented_0,1
Patient01178_Plane3_4_of_4_augmented_1,1
Patient01178_Plane3_4_of_4_augmented_2,1
Patient01178_Plane3_4_of_4_augmented_3,1
Patient01178_Plane3_4_of_4_augmented_4,1
Patient01178_Plane3_4_of_4_augmented_5,1
Patient01179_Plane3_2_of_3_augmented_0,1
Patient01179_Plane3_2_of_3_augmented_1,1
Patient01179_Plane3_2_of_3_augmented_2,1
Patient01179_Plane3_2_of_3_augmented_3,1
Patient01179_Plane3_2_of_3_augmented_4,1
Patient01179_Plane3_2_of_3_augmented_5,1
Patient01179_Plane3_3_of_3_augmented_0,1
Patient01179_Plane3_3_of_3_augmented_1,1
Patient01179_Plane3_3_of_3_augmented_2,1
Patient01179_Plane3_3_of_3_augmented_3,1
Patient01179_Plane3_3_of_3_augmented_4,1
Patient01179_Plane3_3_of_3_augmented_5,1
Patient01184_Plane3_1_of_1_augmented_0,1
Patient01184_Plane3_1_of_1_augmented_1,1
Patient01184_Plane3_1_of_1_augmented_2,1
Patient01184_Plane3_1_of_1_augmented_3,1
Patient01184_Plane3_1_of_1_augmented_4,1
Patient01184_Plane3_1_of_1_augmented_5,1
Patient01185_Plane3_2_of_3_augmented_0,1
Patient01185_Plane3_2_of_3_augmented_1,1
Patient01185_Plane3_2_of_3_augmented_2,1
Patient01185_Plane3_2_of_3_augmented_3,1
Patient01185_Plane3_2_of_3_augmented_4,1
Patient01185_Plane3_2_of_3_augmented_5,1
Patient01188_Plane3_1_of_2_augmented_0,1
Patient01188_Plane3_1_of_2_augmented_1,1
Patient01188_Plane3_1_of_2_augmented_2,1
Patient01188_Plane3_1_of_2_augmented_3,1
Patient01188_Plane3_1_of_2_augmented_4,1
Patient01188_Plane3_1_of_2_augmented_5,1
Patient01201_Plane3_1_of_1_augmented_0,1
Patient01201_Plane3_1_of_1_augmented_1,1
Patient01201_Plane3_1_of_1_augmented_2,1
Patient01201_Plane3_1_of_1_augmented_3,1
Patient01201_Plane3_1_of_1_augmented_4,1
Patient01201_Plane3_1_of_1_augmented_5,1
Patient01212_Plane3_4_of_4_augmented_0,1
Patient01212_Plane3_4_of_4_augmented_1,1
Patient01212_Plane3_4_of_4_augmented_2,1
Patient01212_Plane3_4_of_4_augmented_3,1
Patient01212_Plane3_4_of_4_augmented_4,1
Patient01212_Plane3_4_of_4_augmented_5,1
Patient01215_Plane3_4_of_4_augmented_0,1
Patient01215_Plane3_4_of_4_augmented_1,1
Patient01215_Plane3_4_of_4_augmented_2,1
Patient01215_Plane3_4_of_4_augmented_3,1
Patient01215_Plane3_4_of_4_augmented_4,1
Patient01215_Plane3_4_of_4_augmented_5,1
Patient01216_Plane3_1_of_3_augmented_0,1
Patient01216_Plane3_1_of_3_augmented_1,1
Patient01216_Plane3_1_of_3_augmented_2,1
Patient01216_Plane3_1_of_3_augmented_3,1
Patient01216_Plane3_1_of_3_augmented_4,1
Patient01216_Plane3_1_of_3_augmented_5,1
Patient01216_Plane3_2_of_3_augmented_0,1
Patient01216_Plane3_2_of_3_augmented_1,1
Patient01216_Plane3_2_of_3_augmented_2,1
Patient01216_Plane3_2_of_3_augmented_3,1
Patient01216_Plane3_2_of_3_augmented_4,1
Patient01216_Plane3_2_of_3_augmented_5,1
Patient01224_Plane3_1_of_4_augmented_0,1
Patient01224_Plane3_1_of_4_augmented_1,1
Patient01224_Plane3_1_of_4_augmented_2,1
Patient01224_Plane3_1_of_4_augmented_3,1
Patient01224_Plane3_1_of_4_augmented_4,1
Patient01224_Plane3_1_of_4_augmented_5,1
Patient01234_Plane3_4_of_6_augmented_0,0
Patient01234_Plane3_4_of_6_augmented_1,0
Patient01234_Plane3_4_of_6_augmented_2,0
Patient01234_Plane3_4_of_6_augmented_3,0
Patient01234_Plane3_4_of_6_augmented_4,0
Patient01234_Plane3_4_of_6_augmented_5,0
Patient01234_Plane3_5_of_6_augmented_0,0
Patient01234_Plane3_5_of_6_augmented_1,0
Patient01234_Plane3_5_of_6_augmented_2,0
Patient01234_Plane3_5_of_6_augmented_3,0
Patient01234_Plane3_5_of_6_augmented_4,0
Patient01234_Plane3_5_of_6_augmented_5,0
Patient01250_Plane3_1_of_2_augmented_0,0
Patient01250_Plane3_1_of_2_augmented_1,0
Patient01250_Plane3_1_of_2_augmented_2,0
Patient01250_Plane3_1_of_2_augmented_3,0
Patient01250_Plane3_1_of_2_augmented_4,0
Patient01250_Plane3_1_of_2_augmented_5,0
Patient01250_Plane3_2_of_2_augmented_0,0
Patient01250_Plane3_2_of_2_augmented_1,0
Patient01250_Plane3_2_of_2_augmented_2,0
Patient01250_Plane3_2_of_2_augmented_3,0
Patient01250_Plane3_2_of_2_augmented_4,0
Patient01250_Plane3_2_of_2_augmented_5,0
Patient01252_Plane3_2_of_2_augmented_0,0
Patient01252_Plane3_2_of_2_augmented_1,0
Patient01252_Plane3_2_of_2_augmented_2,0
Patient01252_Plane3_2_of_2_augmented_3,0
Patient01252_Plane3_2_of_2_augmented_4,0
Patient01252_Plane3_2_of_2_augmented_5,0
Patient01256_Plane3_2_of_4_augmented_0,0
Patient01256_Plane3_2_of_4_augmented_1,0
Patient01256_Plane3_2_of_4_augmented_2,0
Patient01256_Plane3_2_of_4_augmented_3,0
Patient01256_Plane3_2_of_4_augmented_4,0
Patient01256_Plane3_2_of_4_augmented_5,0
Patient01256_Plane3_3_of_4_augmented_0,0
Patient01256_Plane3_3_of_4_augmented_1,0
Patient01256_Plane3_3_of_4_augmented_2,0
Patient01256_Plane3_3_of_4_augmented_3,0
Patient01256_Plane3_3_of_4_augmented_4,0
Patient01256_Plane3_3_of_4_augmented_5,0
Patient01262_Plane3_1_of_4_augmented_0,0
Patient01262_Plane3_1_of_4_augmented_1,0
Patient01262_Plane3_1_of_4_augmented_2,0
Patient01262_Plane3_1_of_4_augmented_3,0
Patient01262_Plane3_1_of_4_augmented_4,0
Patient01262_Plane3_1_of_4_augmented_5,0
Patient01262_Plane3_2_of_4_augmented_0,0
Patient01262_Plane3_2_of_4_augmented_1,0
Patient01262_Plane3_2_of_4_augmented_2,0
Patient01262_Plane3_2_of_4_augmented_3,0
Patient01262_Plane3_2_of_4_augmented_4,0
Patient01262_Plane3_2_of_4_augmented_5,0
Patient01262_Plane3_4_of_4_augmented_0,0
Patient01262_Plane3_4_of_4_augmented_1,0
Patient01262_Plane3_4_of_4_augmented_2,0
Patient01262_Plane3_4_of_4_augmented_3,0
Patient01262_Plane3_4_of_4_augmented_4,0
Patient01262_Plane3_4_of_4_augmented_5,0
Patient01267_Plane3_4_of_4_augmented_0,0
Patient01267_Plane3_4_of_4_augmented_1,0
Patient01267_Plane3_4_of_4_augmented_2,0
Patient01267_Plane3_4_of_4_augmented_3,0
Patient01267_Plane3_4_of_4_augmented_4,0
Patient01267_Plane3_4_of_4_augmented_5,0
Patient01271_Plane3_10_of_15_augmented_0,0
Patient01271_Plane3_10_of_15_augmented_1,0
Patient01271_Plane3_10_of_15_augmented_2,0
Patient01271_Plane3_10_of_15_augmented_3,0
Patient01271_Plane3_10_of_15_augmented_4,0
Patient01271_Plane3_10_of_15_augmented_5,0
Patient01271_Plane3_1_of_15_augmented_0,0
Patient01271_Plane3_1_of_15_augmented_1,0
Patient01271_Plane3_1_of_15_augmented_2,0
Patient01271_Plane3_1_of_15_augmented_3,0
Patient01271_Plane3_1_of_15_augmented_4,0
Patient01271_Plane3_1_of_15_augmented_5,0
Patient01271_Plane3_5_of_15_augmented_0,0
Patient01271_Plane3_5_of_15_augmented_1,0
Patient01271_Plane3_5_of_15_augmented_2,0
Patient01271_Plane3_5_of_15_augmented_3,0
Patient01271_Plane3_5_of_15_augmented_4,0
Patient01271_Plane3_5_of_15_augmented_5,0
Patient01272_Plane3_2_of_3_augmented_0,0
Patient01272_Plane3_2_of_3_augmented_1,0
Patient01272_Plane3_2_of_3_augmented_2,0
Patient01272_Plane3_2_of_3_augmented_3,0
Patient01272_Plane3_2_of_3_augmented_4,0
Patient01272_Plane3_2_of_3_augmented_5,0
Patient01273_Plane3_2_of_2_augmented_0,0
Patient01273_Plane3_2_of_2_augmented_1,0
Patient01273_Plane3_2_of_2_augmented_2,0
Patient01273_Plane3_2_of_2_augmented_3,0
Patient01273_Plane3_2_of_2_augmented_4,0
Patient01273_Plane3_2_of_2_augmented_5,0
Patient01274_Plane3_3_of_4_augmented_0,0
Patient01274_Plane3_3_of_4_augmented_1,0
Patient01274_Plane3_3_of_4_augmented_2,0
Patient01274_Plane3_3_of_4_augmented_3,0
Patient01274_Plane3_3_of_4_augmented_4,0
Patient01274_Plane3_3_of_4_augmented_5,0
Patient01275_Plane3_7_of_7_augmented_0,0
Patient01275_Plane3_7_of_7_augmented_1,0
Patient01275_Plane3_7_of_7_augmented_2,0
Patient01275_Plane3_7_of_7_augmented_3,0
Patient01275_Plane3_7_of_7_augmented_4,0
Patient01275_Plane3_7_of_7_augmented_5,0
Patient01289_Plane3_2_of_2_augmented_0,0
Patient01289_Plane3_2_of_2_augmented_1,0
Patient01289_Plane3_2_of_2_augmented_2,0
Patient01289_Plane3_2_of_2_augmented_3,0
Patient01289_Plane3_2_of_2_augmented_4,0
Patient01289_Plane3_2_of_2_augmented_5,0
Patient01291_Plane3_1_of_2_augmented_0,0
Patient01291_Plane3_1_of_2_augmented_1,0
Patient01291_Plane3_1_of_2_augmented_2,0
Patient01291_Plane3_1_of_2_augmented_3,0
Patient01291_Plane3_1_of_2_augmented_4,0
Patient01291_Plane3_1_of_2_augmented_5,0
Patient01293_Plane3_2_of_6_augmented_0,0
Patient01293_Plane3_2_of_6_augmented_1,0
Patient01293_Plane3_2_of_6_augmented_2,0
Patient01293_Plane3_2_of_6_augmented_3,0
Patient01293_Plane3_2_of_6_augmented_4,0
Patient01293_Plane3_2_of_6_augmented_5,0
Patient01296_Plane3_3_of_5_augmented_0,0
Patient01296_Plane3_3_of_5_augmented_1,0
Patient01296_Plane3_3_of_5_augmented_2,0
Patient01296_Plane3_3_of_5_augmented_3,0
Patient01296_Plane3_3_of_5_augmented_4,0
Patient01296_Plane3_3_of_5_augmented_5,0
Patient01296_Plane3_4_of_5_augmented_0,0
Patient01296_Plane3_4_of_5_augmented_1,0
Patient01296_Plane3_4_of_5_augmented_2,0
Patient01296_Plane3_4_of_5_augmented_3,0
Patient01296_Plane3_4_of_5_augmented_4,0
Patient01296_Plane3_4_of_5_augmented_5,0
Patient01300_Plane3_1_of_6_augmented_0,0
Patient01300_Plane3_1_of_6_augmented_1,0
Patient01300_Plane3_1_of_6_augmented_2,0
Patient01300_Plane3_1_of_6_augmented_3,0
Patient01300_Plane3_1_of_6_augmented_4,0
Patient01300_Plane3_1_of_6_augmented_5,0
Patient01301_Plane3_3_of_7_augmented_0,0
Patient01301_Plane3_3_of_7_augmented_1,0
Patient01301_Plane3_3_of_7_augmented_2,0
Patient01301_Plane3_3_of_7_augmented_3,0
Patient01301_Plane3_3_of_7_augmented_4,0
Patient01301_Plane3_3_of_7_augmented_5,0
Patient01301_Plane3_4_of_7_augmented_0,0
Patient01301_Plane3_4_of_7_augmented_1,0
Patient01301_Plane3_4_of_7_augmented_2,0
Patient01301_Plane3_4_of_7_augmented_3,0
Patient01301_Plane3_4_of_7_augmented_4,0
Patient01301_Plane3_4_of_7_augmented_5,0
Patient01303_Plane3_2_of_3_augmented_0,0
Patient01303_Plane3_2_of_3_augmented_1,0
Patient01303_Plane3_2_of_3_augmented_2,0
Patient01303_Plane3_2_of_3_augmented_3,0
Patient01303_Plane3_2_of_3_augmented_4,0
Patient01303_Plane3_2_of_3_augmented_5,0
Patient01304_Plane3_1_of_6_augmented_0,0
Patient01304_Plane3_1_of_6_augmented_1,0
Patient01304_Plane3_1_of_6_augmented_2,0
Patient01304_Plane3_1_of_6_augmented_3,0
Patient01304_Plane3_1_of_6_augmented_4,0
Patient01304_Plane3_1_of_6_augmented_5,0
Patient01304_Plane3_2_of_6_augmented_0,0
Patient01304_Plane3_2_of_6_augmented_1,0
Patient01304_Plane3_2_of_6_augmented_2,0
Patient01304_Plane3_2_of_6_augmented_3,0
Patient01304_Plane3_2_of_6_augmented_4,0
Patient01304_Plane3_2_of_6_augmented_5,0
Patient01306_Plane3_3_of_4_augmented_0,0
Patient01306_Plane3_3_of_4_augmented_1,0
Patient01306_Plane3_3_of_4_augmented_2,0
Patient01306_Plane3_3_of_4_augmented_3,0
Patient01306_Plane3_3_of_4_augmented_4,0
Patient01306_Plane3_3_of_4_augmented_5,0
Patient01306_Plane3_4_of_4_augmented_0,0
Patient01306_Plane3_4_of_4_augmented_1,0
Patient01306_Plane3_4_of_4_augmented_2,0
Patient01306_Plane3_4_of_4_augmented_3,0
Patient01306_Plane3_4_of_4_augmented_4,0
Patient01306_Plane3_4_of_4_augmented_5,0
Patient01307_Plane3_2_of_2_augmented_0,0
Patient01307_Plane3_2_of_2_augmented_1,0
Patient01307_Plane3_2_of_2_augmented_2,0
Patient01307_Plane3_2_of_2_augmented_3,0
Patient01307_Plane3_2_of_2_augmented_4,0
Patient01307_Plane3_2_of_2_augmented_5,0
Patient01308_Plane3_3_of_3_augmented_0,0
Patient01308_Plane3_3_of_3_augmented_1,0
Patient01308_Plane3_3_of_3_augmented_2,0
Patient01308_Plane3_3_of_3_augmented_3,0
Patient01308_Plane3_3_of_3_augmented_4,0
Patient01308_Plane3_3_of_3_augmented_5,0
Patient01309_Plane3_1_of_3_augmented_0,0
Patient01309_Plane3_1_of_3_augmented_1,0
Patient01309_Plane3_1_of_3_augmented_2,0
Patient01309_Plane3_1_of_3_augmented_3,0
Patient01309_Plane3_1_of_3_augmented_4,0
Patient01309_Plane3_1_of_3_augmented_5,0
Patient01310_Plane3_2_of_5_augmented_0,0
Patient01310_Plane3_2_of_5_augmented_1,0
Patient01310_Plane3_2_of_5_augmented_2,0
Patient01310_Plane3_2_of_5_augmented_3,0
Patient01310_Plane3_2_of_5_augmented_4,0
Patient01310_Plane3_2_of_5_augmented_5,0
Patient01312_Plane3_1_of_3_augmented_0,0
Patient01312_Plane3_1_of_3_augmented_1,0
Patient01312_Plane3_1_of_3_augmented_2,0
Patient01312_Plane3_1_of_3_augmented_3,0
Patient01312_Plane3_1_of_3_augmented_4,0
Patient01312_Plane3_1_of_3_augmented_5,0
Patient01312_Plane3_2_of_3_augmented_0,0
Patient01312_Plane3_2_of_3_augmented_1,0
Patient01312_Plane3_2_of_3_augmented_2,0
Patient01312_Plane3_2_of_3_augmented_3,0
Patient01312_Plane3_2_of_3_augmented_4,0
Patient01312_Plane3_2_of_3_augmented_5,0
Patient01318_Plane3_1_of_3_augmented_0,0
Patient01318_Plane3_1_of_3_augmented_1,0
Patient01318_Plane3_1_of_3_augmented_2,0
Patient01318_Plane3_1_of_3_augmented_3,0
Patient01318_Plane3_1_of_3_augmented_4,0
Patient01318_Plane3_1_of_3_augmented_5,0
Patient01340_Plane3_3_of_3_augmented_0,0
Patient01340_Plane3_3_of_3_augmented_1,0
Patient01340_Plane3_3_of_3_augmented_2,0
Patient01340_Plane3_3_of_3_augmented_3,0
Patient01340_Plane3_3_of_3_augmented_4,0
Patient01340_Plane3_3_of_3_augmented_5,0
Patient01343_Plane3_1_of_2_augmented_0,0
Patient01343_Plane3_1_of_2_augmented_1,0
Patient01343_Plane3_1_of_2_augmented_2,0
Patient01343_Plane3_1_of_2_augmented_3,0
Patient01343_Plane3_1_of_2_augmented_4,0
Patient01343_Plane3_1_of_2_augmented_5,0
Patient01344_Plane3_3_of_4_augmented_0,0
Patient01344_Plane3_3_of_4_augmented_1,0
Patient01344_Plane3_3_of_4_augmented_2,0
Patient01344_Plane3_3_of_4_augmented_3,0
Patient01344_Plane3_3_of_4_augmented_4,0
Patient01344_Plane3_3_of_4_augmented_5,0
Patient01345_Plane3_4_of_5_augmented_0,0
Patient01345_Plane3_4_of_5_augmented_1,0
Patient01345_Plane3_4_of_5_augmented_2,0
Patient01345_Plane3_4_of_5_augmented_3,0
Patient01345_Plane3_4_of_5_augmented_4,0
Patient01345_Plane3_4_of_5_augmented_5,0
Patient01347_Plane3_2_of_4_augmented_0,0
Patient01347_Plane3_2_of_4_augmented_1,0
Patient01347_Plane3_2_of_4_augmented_2,0
Patient01347_Plane3_2_of_4_augmented_3,0
Patient01347_Plane3_2_of_4_augmented_4,0
Patient01347_Plane3_2_of_4_augmented_5,0
Patient01351_Plane3_3_of_3_augmented_0,0
Patient01351_Plane3_3_of_3_augmented_1,0
Patient01351_Plane3_3_of_3_augmented_2,0
Patient01351_Plane3_3_of_3_augmented_3,0
Patient01351_Plane3_3_of_3_augmented_4,0
Patient01351_Plane3_3_of_3_augmented_5,0
Patient01354_Plane3_5_of_5_augmented_0,0
Patient01354_Plane3_5_of_5_augmented_1,0
Patient01354_Plane3_5_of_5_augmented_2,0
Patient01354_Plane3_5_of_5_augmented_3,0
Patient01354_Plane3_5_of_5_augmented_4,0
Patient01354_Plane3_5_of_5_augmented_5,0
Patient01370_Plane3_1_of_1_augmented_0,0
Patient01370_Plane3_1_of_1_augmented_1,0
Patient01370_Plane3_1_of_1_augmented_2,0
Patient01370_Plane3_1_of_1_augmented_3,0
Patient01370_Plane3_1_of_1_augmented_4,0
Patient01370_Plane3_1_of_1_augmented_5,0
Patient01372_Plane3_2_of_8_augmented_0,0
Patient01372_Plane3_2_of_8_augmented_1,0
Patient01372_Plane3_2_of_8_augmented_2,0
Patient01372_Plane3_2_of_8_augmented_3,0
Patient01372_Plane3_2_of_8_augmented_4,0
Patient01372_Plane3_2_of_8_augmented_5,0
Patient01372_Plane3_4_of_8_augmented_0,0
Patient01372_Plane3_4_of_8_augmented_1,0
Patient01372_Plane3_4_of_8_augmented_2,0
Patient01372_Plane3_4_of_8_augmented_3,0
Patient01372_Plane3_4_of_8_augmented_4,0
Patient01372_Plane3_4_of_8_augmented_5,0
Patient01374_Plane3_1_of_2_augmented_0,0
Patient01374_Plane3_1_of_2_augmented_1,0
Patient01374_Plane3_1_of_2_augmented_2,0
Patient01374_Plane3_1_of_2_augmented_3,0
Patient01374_Plane3_1_of_2_augmented_4,0
Patient01374_Plane3_1_of_2_augmented_5,0
Patient01379_Plane3_2_of_2_augmented_0,0
Patient01379_Plane3_2_of_2_augmented_1,0
Patient01379_Plane3_2_of_2_augmented_2,0
Patient01379_Plane3_2_of_2_augmented_3,0
Patient01379_Plane3_2_of_2_augmented_4,0
Patient01379_Plane3_2_of_2_augmented_5,0
Patient01384_Plane3_2_of_3_augmented_0,0
Patient01384_Plane3_2_of_3_augmented_1,0
Patient01384_Plane3_2_of_3_augmented_2,0
Patient01384_Plane3_2_of_3_augmented_3,0
Patient01384_Plane3_2_of_3_augmented_4,0
Patient01384_Plane3_2_of_3_augmented_5,0
Patient01384_Plane3_3_of_3_augmented_0,0
Patient01384_Plane3_3_of_3_augmented_1,0
Patient01384_Plane3_3_of_3_augmented_2,0
Patient01384_Plane3_3_of_3_augmented_3,0
Patient01384_Plane3_3_of_3_augmented_4,0
Patient01384_Plane3_3_of_3_augmented_5,0
Patient01394_Plane3_3_of_3_augmented_0,0
Patient01394_Plane3_3_of_3_augmented_1,0
Patient01394_Plane3_3_of_3_augmented_2,0
Patient01394_Plane3_3_of_3_augmented_3,0
Patient01394_Plane3_3_of_3_augmented_4,0
Patient01394_Plane3_3_of_3_augmented_5,0
Patient01399_Plane3_2_of_2_augmented_0,0
Patient01399_Plane3_2_of_2_augmented_1,0
Patient01399_Plane3_2_of_2_augmented_2,0
Patient01399_Plane3_2_of_2_augmented_3,0
Patient01399_Plane3_2_of_2_augmented_4,0
Patient01399_Plane3_2_of_2_augmented_5,0
Patient01400_Plane3_2_of_3_augmented_0,0
Patient01400_Plane3_2_of_3_augmented_1,0
Patient01400_Plane3_2_of_3_augmented_2,0
Patient01400_Plane3_2_of_3_augmented_3,0
Patient01400_Plane3_2_of_3_augmented_4,0
Patient01400_Plane3_2_of_3_augmented_5,0
Patient01408_Plane3_2_of_9_augmented_0,0
Patient01408_Plane3_2_of_9_augmented_1,0
Patient01408_Plane3_2_of_9_augmented_2,0
Patient01408_Plane3_2_of_9_augmented_3,0
Patient01408_Plane3_2_of_9_augmented_4,0
Patient01408_Plane3_2_of_9_augmented_5,0
Patient01408_Plane3_7_of_9_augmented_0,0
Patient01408_Plane3_7_of_9_augmented_1,0
Patient01408_Plane3_7_of_9_augmented_2,0
Patient01408_Plane3_7_of_9_augmented_3,0
Patient01408_Plane3_7_of_9_augmented_4,0
Patient01408_Plane3_7_of_9_augmented_5,0
Patient01409_Plane3_1_of_4_augmented_0,0
Patient01409_Plane3_1_of_4_augmented_1,0
Patient01409_Plane3_1_of_4_augmented_2,0
Patient01409_Plane3_1_of_4_augmented_3,0
Patient01409_Plane3_1_of_4_augmented_4,0
Patient01409_Plane3_1_of_4_augmented_5,0
Patient01409_Plane3_2_of_4_augmented_0,0
Patient01409_Plane3_2_of_4_augmented_1,0
Patient01409_Plane3_2_of_4_augmented_2,0
Patient01409_Plane3_2_of_4_augmented_3,0
Patient01409_Plane3_2_of_4_augmented_4,0
Patient01409_Plane3_2_of_4_augmented_5,0
Patient01410_Plane3_1_of_1_augmented_0,0
Patient01410_Plane3_1_of_1_augmented_1,0
Patient01410_Plane3_1_of_1_augmented_2,0
Patient01410_Plane3_1_of_1_augmented_3,0
Patient01410_Plane3_1_of_1_augmented_4,0
Patient01410_Plane3_1_of_1_augmented_5,0
Patient01413_Plane3_4_of_4_augmented_0,0
Patient01413_Plane3_4_of_4_augmented_1,0
Patient01413_Plane3_4_of_4_augmented_2,0
Patient01413_Plane3_4_of_4_augmented_3,0
Patient01413_Plane3_4_of_4_augmented_4,0
Patient01413_Plane3_4_of_4_augmented_5,0
Patient01421_Plane3_1_of_2_augmented_0,0
Patient01421_Plane3_1_of_2_augmented_1,0
Patient01421_Plane3_1_of_2_augmented_2,0
Patient01421_Plane3_1_of_2_augmented_3,0
Patient01421_Plane3_1_of_2_augmented_4,0
Patient01421_Plane3_1_of_2_augmented_5,0
Patient01422_Plane3_2_of_2_augmented_0,0
Patient01422_Plane3_2_of_2_augmented_1,0
Patient01422_Plane3_2_of_2_augmented_2,0
Patient01422_Plane3_2_of_2_augmented_3,0
Patient01422_Plane3_2_of_2_augmented_4,0
Patient01422_Plane3_2_of_2_augmented_5,0
Patient01423_Plane3_1_of_1_augmented_0,0
Patient01423_Plane3_1_of_1_augmented_1,0
Patient01423_Plane3_1_of_1_augmented_2,0
Patient01423_Plane3_1_of_1_augmented_3,0
Patient01423_Plane3_1_of_1_augmented_4,0
Patient01423_Plane3_1_of_1_augmented_5,0
Patient01424_Plane3_2_of_3_augmented_0,0
Patient01424_Plane3_2_of_3_augmented_1,0
Patient01424_Plane3_2_of_3_augmented_2,0
Patient01424_Plane3_2_of_3_augmented_3,0
Patient01424_Plane3_2_of_3_augmented_4,0
Patient01424_Plane3_2_of_3_augmented_5,0
Patient01426_Plane3_1_of_4_augmented_0,0
Patient01426_Plane3_1_of_4_augmented_1,0
Patient01426_Plane3_1_of_4_augmented_2,0
Patient01426_Plane3_1_of_4_augmented_3,0
Patient01426_Plane3_1_of_4_augmented_4,0
Patient01426_Plane3_1_of_4_augmented_5,0
Patient01426_Plane3_2_of_4_augmented_0,0
Patient01426_Plane3_2_of_4_augmented_1,0
Patient01426_Plane3_2_of_4_augmented_2,0
Patient01426_Plane3_2_of_4_augmented_3,0
Patient01426_Plane3_2_of_4_augmented_4,0
Patient01426_Plane3_2_of_4_augmented_5,0
Patient01426_Plane3_3_of_4_augmented_0,0
Patient01426_Plane3_3_of_4_augmented_1,0
Patient01426_Plane3_3_of_4_augmented_2,0
Patient01426_Plane3_3_of_4_augmented_3,0
Patient01426_Plane3_3_of_4_augmented_4,0
Patient01426_Plane3_3_of_4_augmented_5,0
Patient01427_Plane3_3_of_4_augmented_0,0
Patient01427_Plane3_3_of_4_augmented_1,0
Patient01427_Plane3_3_of_4_augmented_2,0
Patient01427_Plane3_3_of_4_augmented_3,0
Patient01427_Plane3_3_of_4_augmented_4,0
Patient01427_Plane3_3_of_4_augmented_5,0
Patient01429_Plane3_1_of_2_augmented_0,0
Patient01429_Plane3_1_of_2_augmented_1,0
Patient01429_Plane3_1_of_2_augmented_2,0
Patient01429_Plane3_1_of_2_augmented_3,0
Patient01429_Plane3_1_of_2_augmented_4,0
Patient01429_Plane3_1_of_2_augmented_5,0
Patient01434_Plane3_2_of_6_augmented_0,0
Patient01434_Plane3_2_of_6_augmented_1,0
Patient01434_Plane3_2_of_6_augmented_2,0
Patient01434_Plane3_2_of_6_augmented_3,0
Patient01434_Plane3_2_of_6_augmented_4,0
Patient01434_Plane3_2_of_6_augmented_5,0
Patient01434_Plane3_3_of_6_augmented_0,0
Patient01434_Plane3_3_of_6_augmented_1,0
Patient01434_Plane3_3_of_6_augmented_2,0
